Corporation,Rating,Credit_Score,Default_Probability,Raw_Log_Odds,Score_Percentile
Hershey Company (The),A+,1000,0.0,-10.361462958040407,50.0064061499039
Hershey Company (The),AA,1000,0.0,-12.522132011896955,50.0064061499039
Holly Energy Partners LP,BB-,1000,0.0,-1.0721482599988743,50.0064061499039
Honeywell International Inc.,A,1000,0.0,-9.638421754503492,50.0064061499039
Honeywell International Inc.,AA,1000,0.0,-12.879425335288316,50.0064061499039
Honeywell International Inc.,A,1000,0.0,-9.638421754503492,50.0064061499039
Hormel Foods Corp.,A,1000,0.0,-9.976747993792548,50.0064061499039
"Hovnanian Enterprises, Inc.",CCC,1000,1.0,4.0632479795101215,50.0064061499039
"Hovnanian Enterprises, Inc.",CCC+,1000,1.0,3.051007392073619,50.0064061499039
Hub International Limited,CCC,1000,0.980952380952381,3.096358528404086,50.0064061499039
"HudBay Minerals, Inc.",B-,1000,0.630390322286459,1.659075710544208,50.0064061499039
Hunt (J.B.) Transport Services Inc.,BBB+,1000,0.0,-7.627910028675428,50.0064061499039
Huntsman International LLC,BB-,1000,0.0,-1.6559834635776003,50.0064061499039
Huntsman International LLC,B+,1000,0.0,-0.5756489366493263,50.0064061499039
IDACORP Inc.,A,1000,0.0,-8.609868184742142,50.0064061499039
"IDACORP, INC",A-,1000,0.0,-7.52953365781387,50.0064061499039
"IDACORP, INC",A+,1000,0.0,-9.690202711670418,50.0064061499039
IDEX CORPORATION,BBB+,1000,0.0,-7.283504332775186,50.0064061499039
IDEX CORPORATION,BBB+,1000,0.0,-7.283504332775186,50.0064061499039
IDEX Corp.,BBB,1000,0.0,-6.203169805846917,50.0064061499039
ILLINOIS TOOL WORKS INC,AA-,1000,0.0,-11.380824763668654,50.0064061499039
ILLINOIS TOOL WORKS INC,AA-,1000,0.0,-11.380824763668654,50.0064061499039
ILLINOIS TOOL WORKS INC,A+,1000,0.0,-10.300490236740382,50.0064061499039
INGREDION INCORPORATED,BBB+,1000,0.0,-7.2201468669205635,50.0064061499039
INGREDION INCORPORATED,A-,1000,0.0,-8.30048139384884,50.0064061499039
INTEL CORPORATION,AA-,1000,0.0,-11.594976952177797,50.0064061499039
INTEL CORPORATION,AA-,1000,0.0,-11.594976952177797,50.0064061499039
"INTERDIGITAL, INC",A,1000,0.0,-9.434694379860352,50.0064061499039
"INTERDIGITAL, INC",A+,1000,0.0,-10.515028906788627,50.0064061499039
INTERPUBLIC GROUP OF,BBB,1000,0.0,-6.221529323771232,50.0064061499039
INTERPUBLIC GROUP OF,BBB,1000,0.0,-6.221529323771232,50.0064061499039
"IRON MOUNTAIN, INC",BB+,1000,0.0,-3.26297492517517,50.0064061499039
"IRON MOUNTAIN, INC",BBB-,1000,0.0,-4.343309452103446,50.0064061499039
Illinois Tool Works Inc.,A+,1000,0.0,-10.300490236740382,50.0064061499039
"Industrias Bachoco, S.A.B. de C.V.",AA+,1000,0.0,-13.742678869956874,50.0064061499039
"Information Resources, Inc.",B+,1000,0.0,-1.1890756094918,50.0064061499039
"Information Resources, Inc.",B+,1000,0.0,-1.1890756094918,50.0064061499039
"Information Resources, Inc.",B,1000,0.0,-0.10874108256352599,50.0064061499039
Ingles Markets Inc.,BB-,1000,0.0,-1.80911912409975,50.0064061499039
Ingredion Incorporated,BBB,1000,0.0,-6.139812339992295,50.0064061499039
Intel Corp.,A,1000,0.0,-9.434307898321249,50.0064061499039
JABIL INC,BBB+,1000,0.0,-7.485110431878036,50.0064061499039
JABIL INC,BBB+,1000,0.0,-7.467213242284343,50.0064061499039
JETBLUE AIRWAYS CORPORATION,B+,1000,0.008771929824561403,0.06057144138937076,50.0064061499039
JETBLUE AIRWAYS CORPORATION,BB-,1000,0.0,-1.0197630855389033,50.0064061499039
JOHNSON & JOHNSON,AA+,1000,0.0,-13.270812883568238,50.0064061499039
JOHNSON & JOHNSON,AA+,1000,0.0,-13.270812883568238,50.0064061499039
JOHNSON CONTROLS INTERNATIONAL,BBB+,1000,0.0,-7.406073284675179,50.0064061499039
JOHNSON CONTROLS INTERNATIONAL,A-,1000,0.0,-8.497862778493923,50.0064061499039
JOHNSON CONTROLS INTERNATIONAL,A,1000,0.0,-9.578197305422195,50.0064061499039
"JUNIPER NETWORKS, INC.",A-,1000,0.0,-7.766194311191656,50.0064061499039
"JUNIPER NETWORKS, INC.",A-,1000,0.0,-7.766194311191656,50.0064061499039
Jabil Inc.,BBB-,1000,0.0,-5.306544188427797,50.0064061499039
"Jazz Pharmaceuticals, Inc.",BB-,1000,0.0,-1.8850661905112265,50.0064061499039
JetBlue Airways Corporation,BB-,1000,0.0,-1.0197630855389033,50.0064061499039
Johnson & Johnson,AAA,1000,0.0,-14.35114741049651,50.0064061499039
Johnson & Johnson,AAA,1000,0.0,-14.35114741049651,50.0064061499039
Johnson (S.C.) & Son Inc.,A-,1000,0.0,-7.8691402489268665,50.0064061499039
Johnson (S.C.) & Son Inc.,A-,1000,0.0,-7.8691402489268665,50.0064061499039
Johnson Controls Inc.,BBB,1000,0.0,-6.325738757746905,50.0064061499039
Juniper Networks Inc.,BBB,1000,0.0,-5.605525257335108,50.0064061499039
KENNAMETAL INC.,A-,1000,0.0,-8.134567273181625,50.0064061499039
KENNAMETAL INC.,A-,1000,0.0,-8.134567273181625,50.0064061499039
KIMBERLY-CLARK CORPORATION,A,1000,0.0,-9.139786229821096,50.0064061499039
KIMBERLY-CLARK CORPORATION,A,1000,0.0,-9.139786229821096,50.0064061499039
KOHL'S CORPORATION,BBB+,1000,0.0,-7.190115530526564,50.0064061499039
KOHL'S CORPORATION,BBB+,1000,0.0,-7.190115530526564,50.0064061499039
KOHL'S CORPORATION,BBB+,1000,0.0,-7.190115530526564,50.0064061499039
KONINKLIJKE PHILIPS NV,BBB+,1000,0.0,-6.742645312454835,50.0064061499039
KONINKLIJKE PHILIPS NV,BBB+,1000,0.0,-6.742645312454835,50.0064061499039
Kennametal Inc.,BBB-,1000,0.0,-4.8935636923968,50.0064061499039
Kimberly-Clark Corp.,BBB+,1000,0.0,-6.979117175964548,50.0064061499039
Kinross Gold Corp.,BBB-,1000,0.0,-4.555037914721405,50.0064061499039
Kohl's Corp.,BBB+,1000,0.0,-7.190115530526564,50.0064061499039
Kohl's Corporation,BBB+,1000,0.0,-7.190115530526564,50.0064061499039
Kohl's Corporation,BBB+,1000,0.0,-7.190115530526564,50.0064061499039
Koninklijke Philips N.V.,A-,1000,0.0,-7.822979839383111,50.0064061499039
Koppers Holdings Inc.,B+,1000,0.0,-1.0242437246323384,50.0064061499039
Korea Electric Power Corp.,A+,1000,0.0,-9.68171043682491,50.0064061499039
Korea Electric Power Corp.,A+,1000,0.0,-9.68171043682491,50.0064061499039
Korea Electric Power Corporation,AA-,1000,0.0,-10.762044963753182,50.0064061499039
Korea Electric Power Corporation,AA-,1000,0.0,-10.762044963753182,50.0064061499039
Kronos Incorporated,BB-,1000,0.0,-1.9825700281945462,50.0064061499039
Kronos Incorporated,B+,1000,0.0,-0.9022355012662722,50.0064061499039
"Kronos Worldwide, Inc.",BB-,1000,0.0,-1.9825700281945462,50.0064061499039
"Kronos Worldwide, Inc.",B+,1000,0.0,-0.9022355012662722,50.0064061499039
LEAR CORPORATION,BBB+,1000,0.0,-7.858234138328301,50.0064061499039
LEAR CORPORATION,A-,1000,0.0,-8.938568665256577,50.0064061499039
LKQ Corporation,BB+,1000,0.0,-3.598215603278046,50.0064061499039
LOCKHEED MARTIN CORPORATION,BBB,1000,0.0,-6.038930699694392,50.0064061499039
LOCKHEED MARTIN CORPORATION,BBB,1000,0.0,-6.038930699694392,50.0064061499039
LSB Industries Inc.,B+,1000,0.0,-1.0896055919533776,50.0064061499039
"LSB Industries, Inc.",BB-,1000,0.0,-2.1699401188816516,50.0064061499039
Lamar Advertising Co.,B-,1000,0.9716931216931216,2.4028128138959888,50.0064061499039
Laredo Petroleum Inc.,B-,1000,0.9166666666666666,2.241031423884757,50.0064061499039
Las Vegas Sands LLC,BBB-,1000,0.0,-4.7665169429652465,50.0064061499039
Lear Corp.,BB,1000,0.0,-3.5368960306152033,50.0064061499039
"Leidos Holdings, Inc.",A-,1000,0.0,-8.03923339358022,50.0064061499039
"Leidos Holdings, Inc.",BBB,1000,0.0,-5.985951188501167,50.0064061499039
"Leidos Holdings, Inc.",BBB,1000,0.0,-5.985951188501167,50.0064061499039
Lennar Corporation,BB-,1000,0.0,-1.3172700176569538,50.0064061499039
Lennar Corporation,BB+,1000,0.0,-3.477939071513502,50.0064061499039
Lions Gate Entertainment Corp.,BB-,1000,0.0,-1.5303848428778952,50.0064061499039
"Lions Gate Entertainment, Inc.",BB-,1000,0.0,-1.5303848428778952,50.0064061499039
Louisiana-Pacific Corp.,BB,1000,0.0,-2.5408150028189027,50.0064061499039
LyondellBasell Industries N.V.,BBB-,1000,0.0,-5.684193334549761,50.0064061499039
LyondellBasell Industries N.V.,BBB,1000,0.0,-6.764527861478031,50.0064061499039
LyondellBasell Industries N.V.,BBB-,1000,0.0,-5.684193334549761,50.0064061499039
LyondellBasell Industries N.V.,BBB+,1000,0.0,-7.844862388406307,50.0064061499039
"M.D.C. HOLDINGS, INC",BB,1000,0.0,-2.4759604406827123,50.0064061499039
"M.D.C. HOLDINGS, INC",BB+,1000,0.0,-3.5562949676109863,50.0064061499039
"M.D.C. Holdings, Inc.",BBB-,1000,0.0,-4.636629494539262,50.0064061499039
"M.D.C. Holdings, Inc.",BBB-,1000,0.0,-4.636629494539262,50.0064061499039
"M/I HOMES, INC",B,1000,0.09808612440191387,0.7318489305841034,50.0064061499039
"M/I HOMES, INC",B+,1000,0.0,-0.34848559634417065,50.0064061499039
"M/I Homes, Inc.",B-,1000,0.6759259259259259,1.8121834575123756,50.0064061499039
"M/I Homes, Inc.",CC,1000,1.0,7.213856092153747,50.0064061499039
"M/I Homes, Inc.",CC,1000,1.0,7.213856092153747,50.0064061499039
"M/I Homes, Inc.",B+,1000,0.0,-0.34848559634417065,50.0064061499039
"MAGELLAN MIDSTREAM PARTNERS,",BBB+,1000,0.0,-6.776013123476515,50.0064061499039
"MAGELLAN MIDSTREAM PARTNERS,",BBB+,1000,0.0,-6.776013123476515,50.0064061499039
MANPOWERGROUP INC.,BBB,1000,0.0,-6.449850312743958,50.0064061499039
MANPOWERGROUP INC.,BBB+,1000,0.0,-7.530184839672232,50.0064061499039
MARATHON OIL CORPORATION,A,1000,0.0,-9.050956869872701,50.0064061499039
MARATHON OIL CORPORATION,A,1000,0.0,-9.050956869872701,50.0064061499039
"MARTIN MARIETTA MATERIALS,",BB+,1000,0.0,-3.651512047241834,50.0064061499039
"MARTIN MARIETTA MATERIALS,",BB+,1000,0.0,-3.651512047241834,50.0064061499039
"MASTEC, INC",BBB,1000,0.0,-6.592473204729865,50.0064061499039
"MASTEC, INC",BBB+,1000,0.0,-7.6728077316581444,50.0064061499039
MCCORMICK & COMPANY,A,1000,0.0,-9.634193106803236,50.0064061499039
MCCORMICK & COMPANY,A,1000,0.0,-9.634193106803236,50.0064061499039
MCKESSON CORPORATION,A+,1000,0.0,-11.030963705577486,50.0064061499039
MCKESSON CORPORATION,A,1000,0.0,-9.95062917864921,50.0064061499039
MDU Resources Group Inc.,BBB+,1000,0.0,-6.578155635259074,50.0064061499039
MDU Resources Group Inc.,BBB+,1000,0.0,-6.578155635259074,50.0064061499039
"MERITOR, INC",B,1000,0.21428571428571427,0.871148482786964,50.0064061499039
"MERITOR, INC",B+,1000,0.0,-0.4539248424328193,50.0064061499039
"MERITOR, INC",B,1000,0.05422647527910685,0.6264096844954548,50.0064061499039
MGM RESORTS INTERNATIONAL,B,1000,0.008771929824561403,0.46452715275683154,50.0064061499039
MGM RESORTS INTERNATIONAL,B,1000,0.008771929824561403,0.46452715275683154,50.0064061499039
MGM RESORTS INTERNATIONAL,B,1000,0.008771929824561403,0.46452715275683154,50.0064061499039
MGM RESORTS INTERNATIONAL,B+,1000,0.0,-0.6158073741714425,50.0064061499039
MGM Resorts International,B-,1000,0.41111111111111115,1.5448616796851065,50.0064061499039
MGM Resorts International,B+,1000,0.0,-0.6158073741714425,50.0064061499039
"MICRON TECHNOLOGY, INC",B,1000,0.09808612440191387,0.8091989252302785,50.0064061499039
"MICRON TECHNOLOGY, INC",BB-,1000,0.0,-1.3514701286262696,50.0064061499039
MICROSOFT CORPORATION,AA,1000,0.0,-12.628244989302848,50.0064061499039
MICROSOFT CORPORATION,AA,1000,0.0,-12.628244989302848,50.0064061499039
"MOHAWK INDUSTRIES, INC.",BBB,1000,0.0,-5.937487233529719,50.0064061499039
"MOHAWK INDUSTRIES, INC.",BBB,1000,0.0,-5.937487233529719,50.0064061499039
"MONDELEZ INTERNATIONAL, INC",BBB,1000,0.0,-5.5992426049736945,50.0064061499039
MOSAIC COMPANY,A+,1000,0.0,-10.581086823896682,50.0064061499039
MOSAIC COMPANY,A+,1000,0.0,-10.581086823896682,50.0064061499039
MOSAIC COMPANY,A+,1000,0.0,-10.581086823896682,50.0064061499039
MOSAIC COMPANY,A+,1000,0.0,-10.581086823896682,50.0064061499039
MOSAIC COMPANY,A,1000,0.0,-9.500752296968406,50.0064061499039
"MOTOROLA SOLUTIONS, INC",A-,1000,0.0,-7.777170996298098,50.0064061499039
"MOTOROLA SOLUTIONS, INC",A-,1000,0.0,-7.777170996298098,50.0064061499039
MRC Global (US) Inc.,BB-,1000,0.0,-2.149197567985791,50.0064061499039
MSCI Inc.,BB+,1000,0.0,-3.694318645103225,50.0064061499039
MURPHY OIL CORPORATION,A-,1000,0.0,-7.896641859873297,50.0064061499039
MURPHY OIL CORPORATION,A-,1000,0.0,-7.896641859873297,50.0064061499039
Madison Gas & Electric Co.,AAA,1000,0.0,-14.30493732716043,50.0064061499039
Magellan Midstream Partners LP,BBB+,1000,0.0,-6.776013123476515,50.0064061499039
"Magellan Midstream Partners, L.P.",BBB,1000,0.0,-5.695678596548239,50.0064061499039
ManpowerGroup Inc.,BBB-,1000,0.0,-5.369515785815686,50.0064061499039
Marathon Oil Corporation,BBB+,1000,0.0,-6.890287816016153,50.0064061499039
Martin Midstream Partners L.P.,B-,1000,0.597389190258594,1.6503266397198235,50.0064061499039
MasTec Inc.,BB-,1000,0.0,-2.271135097016769,50.0064061499039
"MasTec, Inc.",BB-,1000,0.0,-2.271135097016769,50.0064061499039
"MasTec, Inc.",BB-,1000,0.0,-2.271135097016769,50.0064061499039
McCormick & Co. Inc.,A-,1000,0.0,-8.553858579874964,50.0064061499039
"McCormick & Company, Incorporated",A,1000,0.0,-9.634193106803236,50.0064061499039
McKesson Corporation,BBB,1000,0.0,-6.307526363888513,50.0064061499039
Mercer International Inc.,B,1000,0.24444444444444446,1.0948971135252066,50.0064061499039
Merck Sharp & Dohme Corp.,A+,1000,0.0,-9.97528476748784,50.0064061499039
Meritage Homes Corporation,B+,1000,0.0,-0.3079088211372927,50.0064061499039
Meritage Homes Corporation,BB-,1000,0.0,-1.3882433480655667,50.0064061499039
Meritage Homes Corporation,B-,1000,0.6314298563315219,1.8527602327192563,50.0064061499039
Meritage Homes Corporation,B+,1000,0.0,-0.3079088211372927,50.0064061499039
Meritage Homes Corporation,B+,1000,0.0,-0.3079088211372927,50.0064061499039
Meritage Homes Corporation,BB-,1000,0.0,-1.3882433480655667,50.0064061499039
Meritor Inc.,B-,1000,0.8328042328042328,1.9514830097152407,50.0064061499039
Meritor Inc.,B-,1000,0.8328042328042328,1.9514830097152407,50.0064061499039
Methanex Corp.,BBB-,1000,0.0,-5.035526954392196,50.0064061499039
Methanex Corporation,BBB-,1000,0.0,-5.035526954392196,50.0064061499039
Michael Baker International LLC,B+,1000,0.0,-0.7528771328342785,50.0064061499039
"Michael Baker International, LLC",B,1000,0.008771929824561403,0.32745739409399555,50.0064061499039
Micron Technology Inc.,BB-,1000,0.0,-1.7463119116798644,50.0064061499039
Micron Technology Inc.,BB-,1000,0.0,-1.3514701286262696,50.0064061499039
Microsoft Corp.,AAA,1000,0.0,-14.800252138659252,50.0064061499039
Microsoft Corp.,AAA,1000,0.0,-14.788914043159396,50.0064061499039
Microsoft Corp.,AAA,1000,0.0,-14.788914043159396,50.0064061499039
Microsoft Corp.,AAA,1000,0.0,-14.788914043159396,50.0064061499039
Microsoft Corporation,AAA,1000,0.0,-14.800252138659252,50.0064061499039
Microsoft Corporation,AA+,1000,0.0,-13.71991761173098,50.0064061499039
Microsoft Corporation,AAA,1000,0.0,-14.788914043159396,50.0064061499039
Millicom International Cellular S.A.,BB+,1000,0.0,-3.5945377342013334,50.0064061499039
Millicom International Cellular S.A.,BB+,1000,0.0,-3.5945377342013334,50.0064061499039
Mohawk Industries Inc.,BBB,1000,0.0,-5.937487233529719,50.0064061499039
"Mondelez International, Inc.",A,1000,0.0,-8.840246185758515,50.0064061499039
"Mondelez International, Inc.",BBB-,1000,0.0,-4.518908078045422,50.0064061499039
"Mondelez International, Inc.",BBB,1000,0.0,-5.5992426049736945,50.0064061499039
"MoneyGram International, Inc.",B,1000,0.16666666666666666,1.0691113689283398,50.0064061499039
Moody's Corporation,BBB+,1000,0.0,-6.667813742880265,50.0064061499039
Moody's Corporation,BBB+,1000,0.0,-6.667813742880265,50.0064061499039
Mosaic Co. (The),BBB,1000,0.0,-6.406644752573259,50.0064061499039
Mosaic Co. (The),BBB,1000,0.0,-6.259748716183584,50.0064061499039
Mosaic Company (The),BBB+,1000,0.0,-7.340083243111858,50.0064061499039
"Motorola Solutions, Inc.",BBB,1000,0.0,-5.6165019424415465,50.0064061499039
Mueller Water Products Inc.,BB-,1000,0.0,-1.1632435276146964,50.0064061499039
"Mueller Water Products, Inc.",B+,1000,0.008771929824561403,-0.08290900068642237,50.0064061499039
Murphy Oil Company Ltd.,BBB+,1000,0.0,-6.816307332945021,50.0064061499039
Murphy Oil USA Inc.,BB-,1000,0.0,-1.4146346983036562,50.0064061499039
NABORS INDUSTRIES LTD,BBB-,1000,0.0,-4.794859263502278,50.0064061499039
NABORS INDUSTRIES LTD,BBB,1000,0.0,-5.875193790430551,50.0064061499039
"NASDAQ, INC",BB+,1000,0.0,-3.5884539445943737,50.0064061499039
"NASDAQ, INC",BBB-,1000,0.0,-4.6687884715226495,50.0064061499039
NATIONAL FUEL GAS COMPANY,A-,1000,0.0,-7.812248954522703,50.0064061499039
NATIONAL FUEL GAS COMPANY,A-,1000,0.0,-7.808295817221508,50.0064061499039
NATIONAL FUEL GAS COMPANY,A-,1000,0.0,-7.808295817221508,50.0064061499039
NCR Corp.,BB,1000,0.0,-2.2164978780560762,50.0064061499039
NCR Corp.,BB,1000,0.0,-2.2164978780560762,50.0064061499039
NCR Corp.,BB,1000,0.0,-2.2164978780560762,50.0064061499039
NEKTAR THERAPEUTICS,CCC+,1000,1.0,4.531595497001376,50.0064061499039
NEKTAR THERAPEUTICS,CCC+,1000,1.0,4.531595497001376,50.0064061499039
NEKTAR THERAPEUTICS,B-,1000,1.0,3.4512609700731023,50.0064061499039
NEWELL BRANDS INC,A-,1000,0.0,-8.243140403773682,50.0064061499039
NEWELL BRANDS INC,A-,1000,0.0,-8.243140403773682,50.0064061499039
"NEXTERA ENERGY, INC.",A-,1000,0.0,-7.574883935668856,50.0064061499039
NGL Energy Partners LP,B,1000,0.0,0.06031194017797681,50.0064061499039
NGL Energy Partners LP,BB-,1000,0.0,-2.1003571136785713,50.0064061499039
NGL Energy Partners LP,BB-,1000,0.0,-2.1003571136785713,50.0064061499039
NIKE Inc.,A+,1000,0.0,-10.907450002796638,50.0064061499039
NIKE Inc.,A+,1000,0.0,-10.907450002796638,50.0064061499039
NIKE Inc.,AA-,1000,0.0,-11.927804410008429,50.0064061499039
"NORDSTROM, INC",A,1000,0.0,-9.458511678316883,50.0064061499039
"NORDSTROM, INC",A,1000,0.0,-9.458511678316883,50.0064061499039
"NORDSTROM, INC",A,1000,0.0,-9.458511678316883,50.0064061499039
NORFOLK SOUTHERN CORPORATION,A,1000,0.0,-8.960201057505715,50.0064061499039
NORFOLK SOUTHERN CORPORATION,A,1000,0.0,-8.960201057505715,50.0064061499039
NORTHROP GRUMMAN CORPORATION,A-,1000,0.0,-8.671002817519623,50.0064061499039
NORTHROP GRUMMAN CORPORATION,A-,1000,0.0,-8.671002817519623,50.0064061499039
NOVARTIS AG,AA-,1000,0.0,-10.9004577440255,50.0064061499039
NOVARTIS AG,AA-,1000,0.0,-10.9004577440255,50.0064061499039
"NRG ENERGY, INC.",B-,1000,0.9166666666666666,2.204489227825551,50.0064061499039
"NRG ENERGY, INC.",B-,1000,0.9166666666666666,2.204489227825551,50.0064061499039
"NRG ENERGY, INC.",B-,1000,0.9166666666666666,2.204489227825551,50.0064061499039
"NRG ENERGY, INC.",B-,1000,0.9166666666666666,2.204489227825551,50.0064061499039
NUCOR CORPORATION,BB+,1000,0.0,-4.161915739965284,50.0064061499039
NUCOR CORPORATION,BB+,1000,0.0,-4.161915739965284,50.0064061499039
NVIDIA Corp.,BB+,1000,0.0,-4.002374285575964,50.0064061499039
Nabors Industries Inc.,A,1000,0.0,-9.116197371215376,50.0064061499039
Nabors Industries Inc.,BBB,1000,0.0,-5.875193790430551,50.0064061499039
Nabors Industries Inc.,BBB,1000,0.0,-5.875193790430551,50.0064061499039
"Nabors Industries, Inc.",BBB-,1000,0.0,-4.794859263502278,50.0064061499039
"Nabors Industries, Inc.",BBB,1000,0.0,-5.875193790430551,50.0064061499039
National Fuel Gas Co.,BBB,1000,0.0,-5.651579900666155,50.0064061499039
National Fuel Gas Co.,BBB,1000,0.0,-5.651579900666155,50.0064061499039
National Fuel Gas Co.,BBB,1000,0.0,-5.651579900666155,50.0064061499039
National Fuel Gas Co.,A,1000,0.0,-8.892583481450975,50.0064061499039
National Fuel Gas Co.,A,1000,0.0,-8.892583481450975,50.0064061499039
National Grid Gas PLC,A-,1000,0.0,-7.668710534507673,50.0064061499039
National Grid Gas Plc,A-,1000,0.0,-7.29652256968148,50.0064061499039
National Grid Gas plc,A,1000,0.0,-8.376857096609752,50.0064061499039
National Grid North America Inc.,BBB+,1000,0.0,-6.216188042753201,50.0064061499039
National Grid North America Inc.,BBB+,1000,0.0,-6.216188042753201,50.0064061499039
NetApp Inc.,BBB+,1000,0.0,-6.781728509564362,50.0064061499039
Netflix Inc,BB-,1000,0.0,-1.7992267383669276,50.0064061499039
Netflix Inc,BB-,1000,0.0,-1.7992267383669276,50.0064061499039
New York Times Co. (The),BB-,1000,0.0,-0.934086297516167,50.0064061499039
NewMarket Corporation,BB+,1000,0.0,-4.468913700179069,50.0064061499039
NewMarket Corporation,BB+,1000,0.0,-4.468913700179069,50.0064061499039
Newell Brands Inc.,BBB,1000,0.0,-6.082471349917132,50.0064061499039
NextEra Energy Inc.,BBB,1000,0.0,-5.414214881812304,50.0064061499039
Nokia Corp.,B+,1000,0.0,-0.47483615385148426,50.0064061499039
"Nordstrom, Inc.",A-,1000,0.0,-8.378177151388611,50.0064061499039
Norfolk Southern Corp.,BBB+,1000,0.0,-6.799532003649167,50.0064061499039
Northrop Grumman Corporation,BBB,1000,0.0,-6.510333763663073,50.0064061499039
Northrop Grumman Corporation,BBB+,1000,0.0,-7.590668290591347,50.0064061499039
